A,Ca,Ce,D,I,V,class,project
0.0,8.0,37.0,0.18,0.82,1.0,org.apache.cassandra.db.view.ViewUtils,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.AbstractBounds,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.ComparableObjectToken,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.IPartitioner,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.IPartitionerDependentSerializer,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.RangeStreamer$ISourceFilter,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.RingPosition,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.Splitter,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.Token,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.Token$TokenFactory,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.AbstractBounds$AbstractBoundsSerializer,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.AbstractBounds$Boundary,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.AbstractBounds$Type,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.BootStrapper,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.BootStrapper$1,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.BootStrapper$2,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.BootStrapper$StringSerializer,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.Bounds,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.Bounds$1,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.ByteOrderedPartitioner,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.ByteOrderedPartitioner$1,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.ByteOrderedPartitioner$BytesToken,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.ExcludingBounds,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.IncludingExcludingBounds,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.LocalPartitioner,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.LocalPartitioner$1,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.LocalPartitioner$LocalToken,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.Murmur3Partitioner,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.Murmur3Partitioner$1,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.Murmur3Partitioner$2,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.Murmur3Partitioner$LongToken,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.OrderPreservingPartitioner,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.OrderPreservingPartitioner$1,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.OrderPreservingPartitioner$StringToken,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.RandomPartitioner,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.RandomPartitioner$1,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.RandomPartitioner$2,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.RandomPartitioner$BigIntegerToken,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.Range,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.Range$1,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.Range$2,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.Range$OrderedRangeContainmentChecker,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.RangeStreamer,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.RangeStreamer$ExcludeLocalNodeFilter,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.RangeStreamer$FailureDetectorSourceFilter,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.RangeStreamer$SingleDatacenterFilter,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.RangeStreamer$WhitelistedSourcesFilter,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.StreamStateStore,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.Token$1,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.Token$KeyBound,cassandra
0.18,35.0,30.0,0.36,0.46,1.0,org.apache.cassandra.dht.Token$TokenSerializer,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.ReplicationAwareTokenAllocator$GroupVisitor,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.ReplicationStrategy,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.TokenAllocation$StrategyAdapter,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.TokenAllocator,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.TokenAllocatorBase,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.NoReplicationTokenAllocator,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.ReplicationAwareTokenAllocator,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.ReplicationAwareTokenAllocator$1,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.ReplicationAwareTokenAllocator$CandidateInfo,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.ReplicationAwareTokenAllocator$PopulateVisitor,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.ReplicationAwareTokenAllocator$ReplicationVisitor,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.ReplicationAwareTokenAllocator$UnitAdjustmentTracker,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.TokenAllocation,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.TokenAllocation$1,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.TokenAllocation$2,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.TokenAllocation$3,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.TokenAllocatorBase$1,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.TokenAllocatorBase$BaseTokenInfo,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.TokenAllocatorBase$CircularList,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.TokenAllocatorBase$GroupInfo,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.TokenAllocatorBase$TokenInfo,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.TokenAllocatorBase$UnitInfo,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.TokenAllocatorBase$Weighted,cassandra
0.21,1.0,10.0,0.12,0.91,1.0,org.apache.cassandra.dht.tokenallocator.TokenAllocatorFactory,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.CassandraException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.RequestExecutionException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.RequestValidationException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.TransportException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.AlreadyExistsException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.AuthenticationException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.ConfigurationException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.ExceptionCode,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.FunctionExecutionException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.InvalidRequestException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.IsBootstrappingException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.OverloadedException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.PreparedQueryNotFoundException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.ReadFailureException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.ReadTimeoutException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.RepairException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.RequestFailureException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.RequestFailureReason,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.RequestTimeoutException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.StartupException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.SyntaxException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.TruncateException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.UnauthorizedException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.UnavailableException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.WriteFailureException,cassandra
0.15,40.0,8.0,0.68,0.17,1.0,org.apache.cassandra.exceptions.WriteTimeoutException,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.FailureDetectorMBean,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.GossiperMBean,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.IEndpointStateChangeSubscriber,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.IFailureDetectionEventListener,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.IFailureDetector,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.ApplicationState,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.ArrayBackedBoundedStats,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.ArrivalWindow,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.EchoMessage,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.EchoMessage$EchoMessageSerializer,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.EndpointState,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.EndpointStateSerializer,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.FailureDetector,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.GossipDigest,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.GossipDigestAck,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.GossipDigestAck2,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.GossipDigestAck2Serializer,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.GossipDigestAck2VerbHandler,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.GossipDigestAckSerializer,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.GossipDigestAckVerbHandler,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.GossipDigestSerializationHelper,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.GossipDigestSerializer,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.GossipDigestSyn,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.GossipDigestSynSerializer,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.GossipDigestSynVerbHandler,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.GossipShutdownVerbHandler,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.Gossiper,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.Gossiper$1,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.Gossiper$2,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.Gossiper$3,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.Gossiper$GossipTask,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.HeartBeatState,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.HeartBeatStateSerializer,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.TokenSerializer,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.VersionGenerator,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.VersionedValue,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.VersionedValue$1,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.VersionedValue$VersionedValueFactory,cassandra
0.13,9.0,28.0,0.12,0.76,1.0,org.apache.cassandra.gms.VersionedValue$VersionedValueSerializer,cassandra
0.0,2.0,15.0,0.12,0.88,1.0,org.apache.cassandra.hadoop.ColumnFamilySplit,cassandra
0.0,2.0,15.0,0.12,0.88,1.0,org.apache.cassandra.hadoop.ConfigHelper,cassandra
0.0,2.0,15.0,0.12,0.88,1.0,org.apache.cassandra.hadoop.HadoopCompat,cassandra
0.0,2.0,15.0,0.12,0.88,1.0,org.apache.cassandra.hadoop.ReporterWrapper,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.CqlBulkOutputFormat,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.CqlBulkOutputFormat$NullOutputCommitter,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.CqlBulkRecordWriter,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.CqlBulkRecordWriter$1,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.CqlBulkRecordWriter$ExternalClient,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.CqlBulkRecordWriter$NullOutputHandler,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.CqlConfigHelper,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.CqlInputFormat,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.CqlInputFormat$SplitCallable,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.CqlOutputFormat,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.CqlOutputFormat$1,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.CqlOutputFormat$NullOutputCommitter,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.CqlRecordReader,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.CqlRecordReader$1,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.CqlRecordReader$RowIterator,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.CqlRecordReader$WrappedRow,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.CqlRecordWriter,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.CqlRecordWriter$NativeRingCache,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.CqlRecordWriter$RangeClient,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.LimitedLocalNodeFirstLocalBalancingPolicy,cassandra
0.0,0.0,38.0,0.0,1.0,1.0,org.apache.cassandra.hadoop.cql3.LimitedLocalNodeFirstLocalBalancingPolicy$1,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsBufferPool$FlushCallback,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsServiceMBean,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.InputPosition,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.package-info,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.ChecksummedDataInput,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.ChecksummedDataInput$Position,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.CompressedChecksummedDataInput,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.CompressedChecksummedDataInput$Position,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.CompressedHintsWriter,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.EncodedHintMessage,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.EncodedHintMessage$1,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.EncodedHintMessage$Serializer,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.EncryptedChecksummedDataInput,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.EncryptedChecksummedDataInput$1,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.EncryptedChecksummedDataInput$Position,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.EncryptedHintsWriter,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.Hint,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.Hint$1,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.Hint$Serializer,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintMessage,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintMessage$Serializer,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintResponse,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintResponse$1,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintResponse$Serializer,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintVerbHandler,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsBuffer,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsBuffer$1,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsBuffer$Allocation,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsBufferPool,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsCatalog,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsDescriptor,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsDescriptor$1,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsDescriptor$EncryptionData,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsDispatchExecutor,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsDispatchExecutor$1,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsDispatchExecutor$DispatchHintsTask,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsDispatchExecutor$TransferHintsTask,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsDispatchTrigger,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsDispatcher,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsDispatcher$1,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsDispatcher$Action,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsDispatcher$Callback,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsDispatcher$Callback$Outcome,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsReader,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsReader$1,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsReader$BuffersIterator,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsReader$HintsIterator,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsReader$Page,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsReader$PagesIterator,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsService,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsStore,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsWriteExecutor,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsWriteExecutor$FlushBufferPoolTask,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsWriteExecutor$FlushBufferTask,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsWriteExecutor$FsyncWritersTask,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsWriteExecutor$PartiallyFlushBufferPoolTask,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsWriter,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.HintsWriter$Session,cassandra
0.07,4.0,52.0,0.0,0.93,1.0,org.apache.cassandra.hints.LegacyHintsMigrator,cassandra
0.38,18.0,37.0,0.05,0.67,1.0,org.apache.cassandra.index.Index,cassandra
0.38,18.0,37.0,0.05,0.67,1.0,org.apache.cassandra.index.Index$IndexBuildingSupport,cassandra
0.38,18.0,37.0,0.05,0.67,1.0,org.apache.cassandra.index.Index$Indexer,cassandra
0.38,18.0,37.0,0.05,0.67,1.0,org.apache.cassandra.index.Index$Searcher,cassandra
0.38,18.0,37.0,0.05,0.67,1.0,org.apache.cassandra.index.IndexRegistry,cassandra
0.38,18.0,37.0,0.05,0.67,1.0,org.apache.cassandra.index.SecondaryIndexBuilder,cassandra
0.38,18.0,37.0,0.05,0.67,1.0,org.apache.cassandra.index.Index$CollatedViewIndexBuildingSupport,cassandra
0.38,18.0,37.0,0.05,0.67,1.0,org.apache.cassandra.index.IndexNotAvailableException,cassandra
0.38,18.0,37.0,0.05,0.67,1.0,org.apache.cassandra.index.SecondaryIndexManager,cassandra
0.38,18.0,37.0,0.05,0.67,1.0,org.apache.cassandra.index.SecondaryIndexManager$1,cassandra
0.38,18.0,37.0,0.05,0.67,1.0,org.apache.cassandra.index.SecondaryIndexManager$CleanupGCTransaction,cassandra
0.38,18.0,37.0,0.05,0.67,1.0,org.apache.cassandra.index.SecondaryIndexManager$IndexGCTransaction,cassandra
0.38,18.0,37.0,0.05,0.67,1.0,org.apache.cassandra.index.SecondaryIndexManager$IndexGCTransaction$1,cassandra
0.38,18.0,37.0,0.05,0.67,1.0,org.apache.cassandra.index.SecondaryIndexManager$WriteTimeTransaction,cassandra
0.38,18.0,37.0,0.05,0.67,1.0,org.apache.cassandra.index.SecondaryIndexManager$WriteTimeTransaction$1,cassandra
0.38,18.0,37.0,0.05,0.67,1.0,org.apache.cassandra.index.TargetParser,cassandra
0.21,5.0,30.0,0.07,0.86,1.0,org.apache.cassandra.index.internal.CassandraIndex,cassandra
0.21,5.0,30.0,0.07,0.86,1.0,org.apache.cassandra.index.internal.CassandraIndexFunctions,cassandra
0.21,5.0,30.0,0.07,0.86,1.0,org.apache.cassandra.index.internal.CassandraIndexSearcher,cassandra
0.21,5.0,30.0,0.07,0.86,1.0,org.apache.cassandra.index.internal.CassandraIndex$1,cassandra
0.21,5.0,30.0,0.07,0.86,1.0,org.apache.cassandra.index.internal.CassandraIndex$2,cassandra
0.21,5.0,30.0,0.07,0.86,1.0,org.apache.cassandra.index.internal.CassandraIndexFunctions$1,cassandra
0.21,5.0,30.0,0.07,0.86,1.0,org.apache.cassandra.index.internal.CassandraIndexFunctions$2,cassandra
0.21,5.0,30.0,0.07,0.86,1.0,org.apache.cassandra.index.internal.CassandraIndexFunctions$3,cassandra
0.21,5.0,30.0,0.07,0.86,1.0,org.apache.cassandra.index.internal.CassandraIndexFunctions$4,cassandra
0.21,5.0,30.0,0.07,0.86,1.0,org.apache.cassandra.index.internal.CassandraIndexFunctions$5,cassandra
0.21,5.0,30.0,0.07,0.86,1.0,org.apache.cassandra.index.internal.CassandraIndexFunctions$6,cassandra
