A,Ca,Ce,D,I,V,class,project
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredKeyMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredKeyMultimap$AddRejectingList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredKeyMultimap$AddRejectingSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredKeyMultimap$Entries,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredKeySetMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredKeySetMultimap$EntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredMultimapValues,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FluentIterable$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FluentIterable$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FluentIterable$FromIterableFunction,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingImmutableCollection,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingMap$StandardKeySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingMap$StandardValues,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingMultiset$StandardElementSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingNavigableMap$StandardDescendingMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingNavigableMap$StandardDescendingMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingNavigableMap$StandardNavigableKeySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingNavigableSet$StandardDescendingSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingSortedMap$StandardKeySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingSortedMultiset$StandardElementSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.GeneralRange,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.HashBasedTable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.HashBasedTable$Factory,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.HashBiMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.HashBiMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.HashBiMap$1$MapEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.HashBiMap$BiEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.HashBiMap$Inverse,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.HashBiMap$Inverse$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.HashBiMap$Inverse$1$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.HashBiMap$Inverse$1$1$InverseEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.HashBiMap$Inverse$InverseKeySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.HashBiMap$Inverse$InverseKeySet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.HashBiMap$InverseSerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.HashBiMap$KeySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.HashBiMap$KeySet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.HashMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.HashMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Hashing,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableAsList$SerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableBiMap$Builder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableBiMap$SerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableClassToInstanceMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableClassToInstanceMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableClassToInstanceMap$Builder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableEnumMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableEnumMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableEnumMap$EnumSerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableEnumSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableEnumSet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableEnumSet$EnumSerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableList$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableList$Builder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableList$ReverseImmutableList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableList$SerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableList$SubList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableListMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableListMultimap$Builder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMap$Builder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMap$IteratorBasedImmutableMap$1EntrySetImpl,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMap$MapViewOfValuesAsSingletonSets,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMap$MapViewOfValuesAsSingletonSets$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMap$MapViewOfValuesAsSingletonSets$1$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMap$SerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMapEntrySet$EntrySetSerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMapEntrySet$RegularEntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMapKeySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMapKeySet$KeySetSerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMapValues,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMapValues$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMapValues$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMapValues$SerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMultimap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMultimap$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMultimap$Builder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMultimap$EntryCollection,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMultimap$FieldSettersHolder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMultimap$Keys,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMultimap$Values,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMultiset$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMultiset$Builder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMultiset$EntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMultiset$EntrySetSerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMultiset$SerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableRangeMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableRangeMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableRangeMap$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableRangeMap$Builder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableRangeMap$SerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableRangeSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableRangeSet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableRangeSet$AsSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableRangeSet$AsSet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableRangeSet$AsSet$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableRangeSet$AsSetSerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableRangeSet$Builder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableRangeSet$ComplementRanges,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableRangeSet$SerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSet$Builder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSet$Indexed$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSet$SerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSetMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSetMultimap$Builder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSetMultimap$EntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSortedMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSortedMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSortedMap$1EntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSortedMap$1EntrySet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSortedMap$Builder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSortedMap$SerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSortedMultiset$Builder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSortedMultiset$SerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSortedSet$Builder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSortedSet$SerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableTable$Builder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableTable$SerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Interners,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Interners$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Interners$InternerBuilder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Interners$InternerFunction,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Interners$InternerImpl,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterables,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterables$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterables$10,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterables$11,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterables$12,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterables$13,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterables$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterables$3,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterables$4,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterables$5,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterables$6,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterables$7,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterables$8,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterables$8$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterables$9,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterables$UnmodifiableIterable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterators,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterators$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterators$10,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterators$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterators$3,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterators$4,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterators$5,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterators$6,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterators$7,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterators$8,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterators$9,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterators$ArrayItr,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterators$ConcatenatedIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterators$ConcatenatedIterator$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterators$EmptyModifiableIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterators$MergingIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterators$MergingIterator$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Iterators$PeekingImpl,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LexicographicalOrdering,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LinkedHashMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LinkedHashMultimap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LinkedHashMultimap$ValueEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LinkedHashMultimap$ValueSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LinkedHashMultimap$ValueSet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LinkedHashMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LinkedListMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LinkedListMultimap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LinkedListMultimap$1EntriesImpl,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LinkedListMultimap$1KeySetImpl,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LinkedListMultimap$1ValuesImpl,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LinkedListMultimap$1ValuesImpl$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LinkedListMultimap$DistinctKeyIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LinkedListMultimap$KeyList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LinkedListMultimap$Node,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LinkedListMultimap$NodeIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LinkedListMultimap$ValueForKeyIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Lists,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Lists$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Lists$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Lists$AbstractListWrapper,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Lists$CharSequenceAsList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Lists$OnePlusArrayList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Lists$Partition,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Lists$RandomAccessListWrapper,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Lists$RandomAccessPartition,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Lists$RandomAccessReverseList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Lists$ReverseList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Lists$ReverseList$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Lists$StringAsImmutableList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Lists$TransformingRandomAccessList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Lists$TransformingRandomAccessList$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Lists$TransformingSequentialList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Lists$TransformingSequentialList$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Lists$TwoPlusArrayList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMaker,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMaker$Dummy,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$CleanupMapTask,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$DummyInternalEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$EntryIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$EntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$KeyIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$KeySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$SerializationProxy,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$Strength$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$Strength$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry$Helper,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueSegment,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$StrongKeyStrongValueEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$StrongKeyStrongValueEntry$Helper,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$StrongKeyStrongValueSegment,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$StrongKeyWeakValueEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$StrongKeyWeakValueEntry$Helper,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$StrongKeyWeakValueSegment,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$ValueIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$Values,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$WeakKeyDummyValueEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$WeakKeyDummyValueEntry$Helper,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$WeakKeyDummyValueSegment,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$WeakKeyStrongValueEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$WeakKeyStrongValueEntry$Helper,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$WeakKeyStrongValueSegment,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$WeakKeyWeakValueEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$WeakKeyWeakValueEntry$Helper,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$WeakKeyWeakValueSegment,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$WeakValueReferenceImpl,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$WriteThroughEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$10,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$11,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$3,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$4,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$5,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$6,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$7,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$8,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$9,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$AsMapView,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$AsMapView$1EntrySetImpl,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$BiMapConverter,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$DescendingMap$1EntrySetImpl,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$EntryFunction$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$EntryFunction$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$FilteredEntryBiMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$FilteredEntryBiMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$FilteredEntryMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$FilteredEntryMap$EntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$FilteredEntryMap$EntrySet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$FilteredEntryMap$EntrySet$1$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$FilteredEntryMap$KeySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$FilteredEntryNavigableMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$FilteredEntryNavigableMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$FilteredEntrySortedMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$FilteredEntrySortedMap$SortedKeySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$FilteredKeyMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$FilteredMapValues,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$IteratorBasedAbstractMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$KeySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$MapDifferenceImpl,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$NavigableAsMapView,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$NavigableKeySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$SortedAsMapView,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$SortedKeySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$SortedMapDifferenceImpl,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$TransformedEntriesMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$TransformedEntriesNavigableMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$TransformedEntriesSortedMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$UnmodifiableBiMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$UnmodifiableEntries,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$UnmodifiableEntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$UnmodifiableNavigableMap,guava
