project,class,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs
guava,com.google.common.collect.Hashing,46,92,225.78217099003086,508.1676999572452,5.846153846153847,2970.8265535962023,165.04591964423346,0.16938923331908173
guava,com.google.common.collect.LinkedHashMultimap,172,1094,1218.3313651814638,8124.333641644095,30.590062111801238,248523.8707148893,13806.881706382737,2.708111213881365
guava,com.google.common.collect.ImmutableMapValues,55,153,301.17775284550027,884.548036169273,2.8076923076923075,2483.538716936805,137.97437316315583,0.2948493453897577
guava,com.google.common.collect.ForwardingMap,84,269,513.7542475909888,1719.5333867274865,6.575,11305.932017733225,628.1073343185124,0.5731777955758288
guava,com.google.common.collect.MultimapBuilder,104,706,688.7095542998716,4730.510441007611,0.0,0.0,0.0,1.5768368136692037
guava,com.google.common.collect.ImmutableMultiset,149,832,1015.4499453742461,6006.348209024519,33.810218978102185,203075.94820585087,11281.997122547271,2.00211606967484
guava,com.google.common.collect.ImmutableEntry,28,61,128.3819625584137,293.24865024551383,0.0,0.0,0.0,0.09774955008183794
guava,com.google.common.collect.ImmutableSet,153,712,1039.5797339695152,5167.2601439971695,32.61594202898551,168535.05730529895,9363.058739183274,1.722420047999056
guava,com.google.common.collect.Maps,453,6368,3922.306679056023,56187.20258461443,70.12443438914028,3940095.8011541283,218894.21117522928,18.72906752820481
guava,com.google.common.collect.ForwardingSetMultimap,31,82,,406.2440974517238,0.0,0.0,0.0,0.1354146991505746
guava,com.google.common.collect.EmptyImmutableListMultimap,19,33,75.05865002596161,140.1816079436383,0.0,0.0,0.0,0.04672720264787944
guava,com.google.common.collect.DescendingImmutableSortedMultiset,41,106,212.8771237954945,567.9005124895169,0.0,0.0,0.0,0.18930017082983894
guava,com.google.common.collect.ForwardingObject,15,22,,85.95159310338741,0.0,0.0,0.0,0.028650531034462468
guava,com.google.common.collect.ImmutableBiMap,90,466,565.2909716410029,3025.2035428896284,5.275862068965517,15960.556622831487,886.6975901573047,1.0084011809632094
guava,com.google.common.collect.ComputationException,16,23,58.603358934127776,92.0,0.0,0.0,0.0,0.03066666666666666
guava,com.google.common.collect.ForwardingDeque,37,141,,734.5329245536819,0.0,0.0,0.0,0.24484430818456066
