A,Ca,Ce,D,I,V,class,project
0.15,7.0,33.0,0.03,0.82,1.0,org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder$Mode,cassandra
0.15,7.0,33.0,0.03,0.82,1.0,org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder$MutableBlock,cassandra
0.15,7.0,33.0,0.03,0.82,1.0,org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder$MutableDataBlock,cassandra
0.15,7.0,33.0,0.03,0.82,1.0,org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder$MutableLevel,cassandra
0.15,7.0,33.0,0.03,0.82,1.0,org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder$TermSize,cassandra
0.15,7.0,33.0,0.03,0.82,1.0,org.apache.cassandra.index.sasi.disk.PerSSTableIndexWriter,cassandra
0.15,7.0,33.0,0.03,0.82,1.0,org.apache.cassandra.index.sasi.disk.PerSSTableIndexWriter$Index,cassandra
0.15,7.0,33.0,0.03,0.82,1.0,org.apache.cassandra.index.sasi.disk.StaticTokenTreeBuilder,cassandra
0.15,7.0,33.0,0.03,0.82,1.0,org.apache.cassandra.index.sasi.disk.StaticTokenTreeBuilder$1,cassandra
0.15,7.0,33.0,0.03,0.82,1.0,org.apache.cassandra.index.sasi.disk.StaticTokenTreeBuilder$PartialLeaf,cassandra
0.15,7.0,33.0,0.03,0.82,1.0,org.apache.cassandra.index.sasi.disk.StaticTokenTreeBuilder$StaticLeaf,cassandra
0.15,7.0,33.0,0.03,0.82,1.0,org.apache.cassandra.index.sasi.disk.TokenTree,cassandra
0.15,7.0,33.0,0.03,0.82,1.0,org.apache.cassandra.index.sasi.disk.TokenTree$1,cassandra
0.15,7.0,33.0,0.03,0.82,1.0,org.apache.cassandra.index.sasi.disk.TokenTree$KeyIterator,cassandra
0.15,7.0,33.0,0.03,0.82,1.0,org.apache.cassandra.index.sasi.disk.TokenTree$OnDiskToken,cassandra
0.15,7.0,33.0,0.03,0.82,1.0,org.apache.cassandra.index.sasi.disk.TokenTree$OnDiskToken$1,cassandra
0.15,7.0,33.0,0.03,0.82,1.0,org.apache.cassandra.index.sasi.disk.TokenTree$TokenInfo,cassandra
0.15,7.0,33.0,0.03,0.82,1.0,org.apache.cassandra.index.sasi.disk.TokenTree$TokenTreeIterator,cassandra
0.15,7.0,33.0,0.03,0.82,1.0,org.apache.cassandra.index.sasi.disk.TokenTreeBuilder$EntryType,cassandra
0.0,1.0,1.0,0.5,0.5,1.0,org.apache.cassandra.index.sasi.exceptions.TimeQuotaExceededException,cassandra
0.15,1.0,24.0,0.11,0.96,1.0,org.apache.cassandra.index.sasi.memory.MemIndex,cassandra
0.15,1.0,24.0,0.11,0.96,1.0,org.apache.cassandra.index.sasi.memory.TrieMemIndex$ConcurrentTrie,cassandra
0.15,1.0,24.0,0.11,0.96,1.0,org.apache.cassandra.index.sasi.memory.IndexMemtable,cassandra
0.15,1.0,24.0,0.11,0.96,1.0,org.apache.cassandra.index.sasi.memory.KeyRangeIterator,cassandra
0.15,1.0,24.0,0.11,0.96,1.0,org.apache.cassandra.index.sasi.memory.KeyRangeIterator$DKIterator,cassandra
0.15,1.0,24.0,0.11,0.96,1.0,org.apache.cassandra.index.sasi.memory.KeyRangeIterator$DKToken,cassandra
0.15,1.0,24.0,0.11,0.96,1.0,org.apache.cassandra.index.sasi.memory.KeyRangeIterator$DKToken$1,cassandra
0.15,1.0,24.0,0.11,0.96,1.0,org.apache.cassandra.index.sasi.memory.SkipListMemIndex,cassandra
0.15,1.0,24.0,0.11,0.96,1.0,org.apache.cassandra.index.sasi.memory.TrieMemIndex,cassandra
0.15,1.0,24.0,0.11,0.96,1.0,org.apache.cassandra.index.sasi.memory.TrieMemIndex$1,cassandra
0.15,1.0,24.0,0.11,0.96,1.0,org.apache.cassandra.index.sasi.memory.TrieMemIndex$ConcurrentPrefixTrie,cassandra
0.15,1.0,24.0,0.11,0.96,1.0,org.apache.cassandra.index.sasi.memory.TrieMemIndex$ConcurrentSuffixTrie,cassandra
0.15,1.0,24.0,0.11,0.96,1.0,org.apache.cassandra.index.sasi.memory.TrieMemIndex$SizeEstimatingNodeFactory,cassandra
0.0,5.0,29.0,0.15,0.85,1.0,org.apache.cassandra.index.sasi.plan.Expression,cassandra
0.0,5.0,29.0,0.15,0.85,1.0,org.apache.cassandra.index.sasi.plan.Expression$1,cassandra
0.0,5.0,29.0,0.15,0.85,1.0,org.apache.cassandra.index.sasi.plan.Expression$Bound,cassandra
0.0,5.0,29.0,0.15,0.85,1.0,org.apache.cassandra.index.sasi.plan.Expression$Op,cassandra
0.0,5.0,29.0,0.15,0.85,1.0,org.apache.cassandra.index.sasi.plan.Operation,cassandra
0.0,5.0,29.0,0.15,0.85,1.0,org.apache.cassandra.index.sasi.plan.Operation$1,cassandra
0.0,5.0,29.0,0.15,0.85,1.0,org.apache.cassandra.index.sasi.plan.Operation$Builder,cassandra
0.0,5.0,29.0,0.15,0.85,1.0,org.apache.cassandra.index.sasi.plan.Operation$OperationType,cassandra
0.0,5.0,29.0,0.15,0.85,1.0,org.apache.cassandra.index.sasi.plan.QueryController,cassandra
0.0,5.0,29.0,0.15,0.85,1.0,org.apache.cassandra.index.sasi.plan.QueryPlan,cassandra
0.0,5.0,29.0,0.15,0.85,1.0,org.apache.cassandra.index.sasi.plan.QueryPlan$ResultIterator,cassandra
0.0,5.0,29.0,0.15,0.85,1.0,org.apache.cassandra.index.sasi.plan.QueryPlan$ResultIterator$PartitionIterator,cassandra
0.27,2.0,10.0,0.11,0.83,1.0,org.apache.cassandra.index.sasi.sa.SA,cassandra
0.27,2.0,10.0,0.11,0.83,1.0,org.apache.cassandra.index.sasi.sa.Term,cassandra
0.27,2.0,10.0,0.11,0.83,1.0,org.apache.cassandra.index.sasi.sa.TermIterator,cassandra
0.27,2.0,10.0,0.11,0.83,1.0,org.apache.cassandra.index.sasi.sa.ByteTerm,cassandra
0.27,2.0,10.0,0.11,0.83,1.0,org.apache.cassandra.index.sasi.sa.CharTerm,cassandra
0.27,2.0,10.0,0.11,0.83,1.0,org.apache.cassandra.index.sasi.sa.IndexedTerm,cassandra
0.27,2.0,10.0,0.11,0.83,1.0,org.apache.cassandra.index.sasi.sa.IntegralSA,cassandra
0.27,2.0,10.0,0.11,0.83,1.0,org.apache.cassandra.index.sasi.sa.IntegralSA$IntegralSuffixIterator,cassandra
0.27,2.0,10.0,0.11,0.83,1.0,org.apache.cassandra.index.sasi.sa.IntegralSA$IntegralSuffixIterator$1,cassandra
0.27,2.0,10.0,0.11,0.83,1.0,org.apache.cassandra.index.sasi.sa.SuffixSA,cassandra
0.27,2.0,10.0,0.11,0.83,1.0,org.apache.cassandra.index.sasi.sa.SuffixSA$SASuffixIterator,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.AbstractIterator,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.CombinedValue,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.RangeIntersectionIterator$AbstractIntersectionIterator,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.RangeIterator,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.RangeIterator$Builder,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.AbstractIterator$1,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.AbstractIterator$State,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.CombinedTerm,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.CombinedTermIterator,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.MappedBuffer,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.OnDiskIndexIterator,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.RangeIntersectionIterator,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.RangeIntersectionIterator$1,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.RangeIntersectionIterator$BounceIntersectionIterator,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.RangeIntersectionIterator$Builder,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.RangeIntersectionIterator$LookupIntersectionIterator,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.RangeIntersectionIterator$Strategy,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.RangeIterator$1,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.RangeIterator$Builder$IteratorType,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.RangeIterator$Builder$Statistics,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.RangeUnionIterator,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.RangeUnionIterator$1,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.RangeUnionIterator$Builder,cassandra
0.21,5.0,15.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.TypeUtil,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.AbstractPatriciaTrie,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.AbstractPatriciaTrie$TrieIterator,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.AbstractTrie,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.AbstractTrie$BasicEntry,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.Cursor,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.KeyAnalyzer,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.PatriciaTrie$RangeMap,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.Trie,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.AbstractPatriciaTrie$1,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.AbstractPatriciaTrie$EntrySet,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.AbstractPatriciaTrie$EntrySet$EntryIterator,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.AbstractPatriciaTrie$KeySet,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.AbstractPatriciaTrie$KeySet$KeyIterator,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.AbstractPatriciaTrie$Reference,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.AbstractPatriciaTrie$TrieEntry,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.AbstractPatriciaTrie$Values,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.AbstractPatriciaTrie$Values$ValueIterator,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.Cursor$Decision,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.PatriciaTrie,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.PatriciaTrie$1,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.PatriciaTrie$PrefixRangeEntrySet,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.PatriciaTrie$PrefixRangeEntrySet$EntryIterator,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.PatriciaTrie$PrefixRangeEntrySet$SingletonIterator,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.PatriciaTrie$PrefixRangeMap,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.PatriciaTrie$RangeEntryMap,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.PatriciaTrie$RangeEntrySet,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.PatriciaTrie$RangeEntrySet$EntryIterator,cassandra
0.29,1.0,3.0,0.04,0.75,1.0,org.apache.cassandra.index.sasi.utils.trie.Tries,cassandra
0.5,6.0,3.0,0.17,0.33,1.0,org.apache.cassandra.index.transactions.CleanupTransaction,cassandra
0.5,6.0,3.0,0.17,0.33,1.0,org.apache.cassandra.index.transactions.CompactionTransaction,cassandra
0.5,6.0,3.0,0.17,0.33,1.0,org.apache.cassandra.index.transactions.IndexTransaction,cassandra
0.5,6.0,3.0,0.17,0.33,1.0,org.apache.cassandra.index.transactions.UpdateTransaction,cassandra
0.5,6.0,3.0,0.17,0.33,1.0,org.apache.cassandra.index.transactions.CleanupTransaction$1,cassandra
0.5,6.0,3.0,0.17,0.33,1.0,org.apache.cassandra.index.transactions.CompactionTransaction$1,cassandra
0.5,6.0,3.0,0.17,0.33,1.0,org.apache.cassandra.index.transactions.IndexTransaction$Type,cassandra
0.5,6.0,3.0,0.17,0.33,1.0,org.apache.cassandra.index.transactions.UpdateTransaction$1,cassandra
0.67,28.0,5.0,0.18,0.15,1.0,org.apache.cassandra.io.FSError,cassandra
0.67,28.0,5.0,0.18,0.15,1.0,org.apache.cassandra.io.FSErrorHandler,cassandra
0.67,28.0,5.0,0.18,0.15,1.0,org.apache.cassandra.io.ForwardingVersionedSerializer,cassandra
0.67,28.0,5.0,0.18,0.15,1.0,org.apache.cassandra.io.ISSTableSerializer,cassandra
0.67,28.0,5.0,0.18,0.15,1.0,org.apache.cassandra.io.ISerializer,cassandra
0.67,28.0,5.0,0.18,0.15,1.0,org.apache.cassandra.io.IVersionedSerializer,cassandra
0.67,28.0,5.0,0.18,0.15,1.0,org.apache.cassandra.io.FSDiskFullWriteError,cassandra
0.67,28.0,5.0,0.18,0.15,1.0,org.apache.cassandra.io.FSReadError,cassandra
0.67,28.0,5.0,0.18,0.15,1.0,org.apache.cassandra.io.FSWriteError,cassandra
0.11,13.0,24.0,0.25,0.65,1.0,org.apache.cassandra.io.compress.BufferType,cassandra
0.11,13.0,24.0,0.25,0.65,1.0,org.apache.cassandra.io.compress.ICompressor,cassandra
0.11,13.0,24.0,0.25,0.65,1.0,org.apache.cassandra.io.compress.BufferType$1,cassandra
0.11,13.0,24.0,0.25,0.65,1.0,org.apache.cassandra.io.compress.BufferType$2,cassandra
0.11,13.0,24.0,0.25,0.65,1.0,org.apache.cassandra.io.compress.CompressedSequentialWriter,cassandra
0.11,13.0,24.0,0.25,0.65,1.0,org.apache.cassandra.io.compress.CompressedSequentialWriter$CompressedFileWriterMark,cassandra
0.11,13.0,24.0,0.25,0.65,1.0,org.apache.cassandra.io.compress.CompressedSequentialWriter$TransactionalProxy,cassandra
0.11,13.0,24.0,0.25,0.65,1.0,org.apache.cassandra.io.compress.CompressionMetadata,cassandra
0.11,13.0,24.0,0.25,0.65,1.0,org.apache.cassandra.io.compress.CompressionMetadata$1,cassandra
0.11,13.0,24.0,0.25,0.65,1.0,org.apache.cassandra.io.compress.CompressionMetadata$Chunk,cassandra
0.11,13.0,24.0,0.25,0.65,1.0,org.apache.cassandra.io.compress.CompressionMetadata$ChunkSerializer,cassandra
0.11,13.0,24.0,0.25,0.65,1.0,org.apache.cassandra.io.compress.CompressionMetadata$Writer,cassandra
0.11,13.0,24.0,0.25,0.65,1.0,org.apache.cassandra.io.compress.CorruptBlockException,cassandra
0.11,13.0,24.0,0.25,0.65,1.0,org.apache.cassandra.io.compress.DeflateCompressor,cassandra
0.11,13.0,24.0,0.25,0.65,1.0,org.apache.cassandra.io.compress.DeflateCompressor$1,cassandra
0.11,13.0,24.0,0.25,0.65,1.0,org.apache.cassandra.io.compress.DeflateCompressor$2,cassandra
0.11,13.0,24.0,0.25,0.65,1.0,org.apache.cassandra.io.compress.DeflateCompressor$3,cassandra
0.11,13.0,24.0,0.25,0.65,1.0,org.apache.cassandra.io.compress.LZ4Compressor,cassandra
0.11,13.0,24.0,0.25,0.65,1.0,org.apache.cassandra.io.compress.SnappyCompressor,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.AbstractSSTableSimpleWriter,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.ISSTableScanner,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.IndexSummaryManagerMBean,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTable,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableLoader$Client,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableMultiWriter,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableSimpleIterator,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.AbstractSSTableSimpleWriter$1,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.BloomFilterTracker,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.CQLSSTableWriter,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.CQLSSTableWriter$1,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.CQLSSTableWriter$Builder,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.Component,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.Component$1,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.Component$Type,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.CorruptSSTableException,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.Descriptor,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.Downsampling,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.IndexInfo,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.IndexInfo$Serializer,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.IndexSummary,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.IndexSummary$IndexSummarySerializer,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.IndexSummaryBuilder,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.IndexSummaryBuilder$ReadableBoundary,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.IndexSummaryManager,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.IndexSummaryManager$1,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.IndexSummaryRedistribution,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.IndexSummaryRedistribution$1,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.IndexSummaryRedistribution$ReadRateComparator,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.IndexSummaryRedistribution$ResampleEntry,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.KeyIterator,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.KeyIterator$In,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.ReducingKeyIterator,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.ReducingKeyIterator$1,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableIdentityIterator,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableLoader,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableRewriter,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableRewriter$1,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableRewriter$InvalidateKeys,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableSimpleIterator$1,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableSimpleIterator$CurrentFormatIterator,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableSimpleIterator$CurrentFormatTombstoneIterator,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableSimpleIterator$OldFormatIterator,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableSimpleIterator$OldFormatTombstoneIterator,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableSimpleUnsortedWriter,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableSimpleUnsortedWriter$1,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableSimpleUnsortedWriter$Buffer,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableSimpleUnsortedWriter$DiskWriter,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableSimpleUnsortedWriter$SyncException,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableSimpleWriter,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SSTableTxnWriter,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SimpleSSTableMultiWriter,cassandra
0.13,27.0,45.0,0.24,0.62,1.0,org.apache.cassandra.io.sstable.SnapshotDeletingTask,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableFlushObserver,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableFormat,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$Factory,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$Operator,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableWriter,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableWriter$Factory,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableWriter$TransactionalProxy,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.Version,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.RangeAwareSSTableWriter,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableFormat$Type,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$1,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$2,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$3,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$4,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$5,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$6,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$6$1,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$AndThen,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$DropPageCache,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$GlobalTidy,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$GlobalTidy$1,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$InstanceTidier,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$InstanceTidier$1,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$OpenReason,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$Operator$Equals,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$Operator$GreaterThan,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$Operator$GreaterThanOrEqualTo,cassandra
0.31,31.0,39.0,0.13,0.56,1.0,org.apache.cassandra.io.sstable.format.SSTableReader$UniqueIdentifier,cassandra
0.0,4.0,31.0,0.11,0.89,1.0,org.apache.cassandra.io.sstable.format.big.BigFormat,cassandra
0.0,4.0,31.0,0.11,0.89,1.0,org.apache.cassandra.io.sstable.format.big.BigFormat$BigVersion,cassandra
0.0,4.0,31.0,0.11,0.89,1.0,org.apache.cassandra.io.sstable.format.big.BigFormat$ReaderFactory,cassandra
0.0,4.0,31.0,0.11,0.89,1.0,org.apache.cassandra.io.sstable.format.big.BigFormat$WriterFactory,cassandra
0.0,4.0,31.0,0.11,0.89,1.0,org.apache.cassandra.io.sstable.format.big.BigTableReader,cassandra
0.0,4.0,31.0,0.11,0.89,1.0,org.apache.cassandra.io.sstable.format.big.BigTableScanner,cassandra
0.0,4.0,31.0,0.11,0.89,1.0,org.apache.cassandra.io.sstable.format.big.BigTableScanner$EmptySSTableScanner,cassandra
