file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/cache/LongAddables.java,com.google.common.cache.LongAddables,class,6,8,3,0,4,13,6,6,1,1,0,1,0,65
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/Interners.java,com.google.common.collect.Interners,class,16,27,1,0,16,64,16,13,4,4,0,0,3,165
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/util/concurrent/ListeningScheduledExecutorService.java,com.google.common.util.concurrent.ListeningScheduledExecutorService,interface,7,4,1,0,0,6,4,0,0,0,0,0,0,49
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/ForwardingNavigableMap.java,com.google.common.collect.ForwardingNavigableMap,class,9,51,11,0,40,980,42,20,0,2,0,0,9,354
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/base/Enums.java,com.google.common.base.Enums,class,9,18,2,0,16,30,12,6,5,3,0,2,7,135
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/AbstractTable.java,com.google.common.collect.AbstractTable,class,17,43,4,1,35,451,30,26,0,2,0,0,16,190
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/io/FileWriteMode.java,com.google.common.io.FileWriteMode,enum,1,0,1,0,0,0,0,0,0,0,0,0,0,26
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/Multimaps.java,com.google.common.collect.Multimaps,class,100,255,38,0,144,12156,165,118,39,26,0,9,59,1920
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/graph/ForwardingGraph.java,com.google.common.graph.ForwardingGraph,class,5,12,3,1,12,66,12,11,0,0,0,0,0,70
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/ByFunctionOrdering.java,com.google.common.collect.ByFunctionOrdering,class,10,9,2,0,6,0,5,4,0,3,0,1,0,59
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/util/concurrent/AbstractIdleService.java,com.google.common.util.concurrent.AbstractIdleService,class,14,25,2,0,26,137,20,13,0,2,0,0,3,186
