,0,1,2,3,4,5,6,7,8,9
float,2.031250288757177e-05,0.0,0.0005980787511641299,0.0,0.003980968018832323,1.103795135535332e-07,0.0,0.0,2.158190225015888e-08,2.1569978373569795e-05
for,0.02284500653284903,0.02226709460828771,0.014568036099506076,0.018366000279250266,0.022494979251755004,0.015293933177123154,0.01850428140221841,0.012716716348853642,0.017012343605180304,0.015316029854949459
goto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
if,0.004296225562092845,0.011166729712596857,0.009671802316081468,0.01700580726609163,0.010392783239611465,0.006283357380904742,0.014891141017865372,0.01747190193949254,0.008476360386564482,0.010626677563682603
implements,0.011787986836502446,0.011053606651932458,0.004381406803391159,0.001550409985159148,0.0037584481712494224,0.007353500495021314,0.004369188844120255,0.0023365269358807178,0.008632125342100618,0.006590912600193372
import,0.08394032466274048,0.10064246228379219,0.1329456921407185,0.061070770422592034,0.08161419458779787,0.04207525096058182,0.12070287450538837,0.07165531380102111,0.11094848387738988,0.06482120754733026
instanceof,0.004369394938045705,0.0018259592126943563,0.007933093758991294,0.004219860166040778,0.0031561320600974017,0.009034995158244775,0.0032997973012756387,0.008653446468190462,0.006375577666680195,0.009133940816065873
int,0.020564118706246616,0.009247207588461176,0.00669164313854661,0.01316039693870589,0.009268210792933159,0.008786259414864,0.012229294296611508,0.011469394924138225,0.008572253507753095,0.019826493186753582
interface,3.382569438393038e-05,0.0025221930576868282,0.00397647935495713,0.0013628922099617052,0.0012585675194013957,7.193870127202853e-08,9.566353145646137e-05,0.002750079627584242,0.00010453959516561769,0.0005320310341970694
long,0.010691346519006497,0.009835471499612931,0.006796421762411092,0.00961408412077607,0.009151732272636375,0.014213933943318343,0.008470736903472637,0.008852906318463277,0.011905476794720727,0.012850054099457992
native,0.00010791021193746221,0.003343251298795053,0.004634438408123709,0.001773577610583447,0.0019139505124247972,0.006213371205337444,0.0,0.00010826589829066827,4.165066089940086e-09,0.0018063425283193553
new,0.010780324512435888,0.0034725095633775746,0.021813945451346645,0.006966374118745224,0.022830260968670222,0.0042028893097661385,0.016064253619119017,0.008070606714297627,0.007748035807088491,0.012582737848525198
null,0.010361141376687704,0.012319025015373233,0.003571905860291507,0.017289292682204464,0.00900091806680274,0.008085160340959735,0.012245049755265629,0.015236536913764398,0.010822677470982367,0.0017224907040677114
package,3.5733523499735794e-05,0.0026444273880870243,2.6135042292364558e-09,0.0,0.0022432845031060563,0.0013030502572684054,0.0011085435523673422,0.0011457733441074204,0.0,0.0012691264704140957
private,0.015416216237723953,0.02445981031365731,0.01423263847075746,0.037440099609589154,0.017622964380415603,0.00906757590570567,0.00938686692255682,0.018389179237911415,0.020093828629729266,0.031617676745347566
protected,0.003372472970938593,0.0012863809741246927,0.004111791313275937,0.0015326884368628347,0.0021797609698874097,0.003597354998368106,0.0016084514123416505,0.006540060824451083,0.0027340782959180917,0.0010208562784658206
public,0.020208529561098674,0.031508091773775004,0.033792486070803505,0.01895404296048134,0.02760037128321013,0.0338616171894364,0.02352798609617465,0.03171441468495046,0.03817848825063731,0.020250723118815133
return,0.011577565422401981,0.006805410443259905,0.024194540955125497,0.018712895121699453,0.01941475619984643,0.033652920271859586,0.030002519609056356,0.010533952789872002,0.010533250291019189,0.025116946927109793
short,9.476084323554933e-06,0.0014952289688257854,0.0012495030646744248,0.0010008983274283885,0.0012928718525757193,1.3710754375557345e-05,0.0,2.4705614980635093e-06,0.0006548338749493037,9.672100802120924e-06
static,0.016132974901138655,0.00478406797784811,0.007267537280257117,0.013439626978370381,0.012106820059361763,0.010587633047905566,0.004380105418903123,0.00600776104526065,0.008214819833551698,0.008567744760565854
strictfp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
super,2.1175247642084302e-05,9.257199643388594e-06,0.0,0.001269938483823188,0.0,2.3106417592976978e-08,0.0,3.482261205975731e-05,0.0,7.263398322172677e-05
switch,0.004036301685685222,0.0007199678190897129,0.00012787273919374933,0.0005770831873918268,0.0019084538849081674,0.0014872094480315986,0.00013404418662491698,0.0011822565619700209,0.0006442832235586043,0.00015401586689610335
synchronized,0.002686093859153693,0.006122901237767036,0.0009147728007204756,0.0014970482027520649,0.005193899825891897,0.0019151278688153436,0.004042327984278314,0.0006638777226783367,0.0003423549253253274,0.0022836226391927147
this,0.01457659061697459,0.02063357611429033,0.0045537204754791,0.010755625897838206,0.018143210637195952,0.017289330088320065,0.013209137013444448,0.009656082519078358,0.006987962135989809,0.015477907225834654
throw,0.01189391062352081,0.01129973344310718,0.0150676125641826,0.007489581953276997,0.005927096617630363,0.014678265648569023,0.00475563317129203,0.009483311314500609,0.009912775633557643,0.005187367101570735
throws,0.011394210351630317,0.010236545482129955,0.009032253766728034,0.00677607720048042,0.007166157854983996,0.01468650135919898,0.011722897335692053,0.009078725618497664,0.023210021106985137,0.008260957949584709
transient,0.0054080080259788004,0.006651549969795973,0.0026283721582347473,2.2428494556144948e-08,0.0014431947192649313,0.0,0.002283246238786092,0.00016717550385409916,2.243916458354686e-05,1.4597869603129285e-08
true,0.007739250645076336,0.005673131494016541,0.0066336978541286125,0.0058752155086145156,0.0049860748403509625,0.007592259303021012,0.004360678129495991,0.004865481947558457,0.0010062635757980348,0.004071269352909736
try,0.01720740580831543,0.0068890429546935575,0.013666358719931543,0.009416926729363303,0.0012876421674043348,0.027946833973988033,0.031223084768968495,0.005805854472871084,0.023774175197490605,0.015437272790823268
void,0.017198982889928344,0.017933865961522574,0.010160694868415896,0.003567506437222216,0.009173557099470207,0.01535509123251373,0.005995353401257001,0.018682150483774185,0.014345543414874283,0.012648993727849722
volatile,0.0010159543939431248,0.0023789158002183904,3.346431176566861e-06,9.44968275711279e-06,3.437160728073044e-07,2.1646697707604733e-05,0.0,0.0011481044107770476,2.584578677361005e-06,0.0
while,0.008285141328575935,0.009183277921128297,0.00806407996684576,0.004351208097561614,0.009080302469282348,0.010825033955128896,0.0013917020926758293,0.000613792996172947,0.004457306828213041,0.009080478046839901
