project_x,class_x,branch_coverage,file,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc,project_y,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,A,Ca,Ce,D,I,V,project,abstract,assert,boolean,break,byte,case,catch,char,class_y,class-name,const,continue,default,do,double,else,extends,false,final,finally,float,for,goto,if,implements,import,instanceof,int,interface,long,native,new,null,package,private,protected,public,return,short,static,strictfp,super,switch,synchronized,this,throw,throws,transient,true,try,void,volatile,while
math,org.apache.commons.math3.ode.sampling.NordsieckStepInterpolator,0.13157894736842105,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/ode/sampling/NordsieckStepInterpolator.java,class,7,36,2,0,16,1,10,8,0,6,0,1,2,248,math,106,443,653.4706688660516,2980.4687613714973,26.706521739130434,79597.95376836704,4422.108542687058,0.9934895871238324,0.36,3.0,7.0,0.06,0.7,1.0,math,0,0,3,0,0,0,0,0,4,org.apache.commons.math3.ode.sampling.NordsieckStepInterpolator,0,0,0,0,14,5,1,0,23,0,0,15,0,11,1,8,0,3,0,1,0,7,0,1,5,3,9,2,0,1,0,0,0,0,5,0,3,0,0,0,6,0,0
math,org.apache.commons.math3.ode.sampling.StepNormalizer,0.029411764705882363,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/ode/sampling/StepNormalizer.java,class,6,24,1,0,17,0,9,6,0,9,0,0,2,269,math,75,303,419.5881851891487,1887.3320632202522,24.47619047619048,46194.69907120044,2566.372170622247,0.6291106877400839,0.36,3.0,7.0,0.06,0.7,1.0,math,0,0,5,0,0,0,0,0,2,org.apache.commons.math3.ode.sampling.StepNormalizer,0,0,0,0,10,0,0,0,12,0,0,9,0,11,1,3,0,0,0,1,0,0,0,1,12,0,7,1,0,0,0,0,0,0,4,0,4,0,2,0,4,0,1
math,org.apache.commons.math3.optim.MaxEval,1.0,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/MaxEval.java,class,4,5,1,0,0,1,3,3,1,1,0,0,0,55,math,18,31,66.0,129.2676750447117,1.8125,234.29766101853988,13.016536723252216,0.043089225014903886,0.32,10.0,6.0,0.31,0.38,1.0,math,0,0,0,0,0,0,0,0,2,org.apache.commons.math3.optim.MaxEval,0,0,0,0,0,0,0,0,1,0,0,3,0,2,1,1,0,2,0,0,0,3,0,1,1,0,4,2,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0
math,org.apache.commons.math3.optim.MaxIter,1.0,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/MaxIter.java,class,4,5,1,0,0,1,3,3,1,1,0,0,0,55,math,18,31,66.0,129.2676750447117,1.8125,234.29766101853988,13.016536723252216,0.043089225014903886,0.32,10.0,6.0,0.31,0.38,1.0,math,0,0,0,0,0,0,0,0,2,org.apache.commons.math3.optim.MaxIter,0,0,0,0,0,0,0,0,1,0,0,3,0,2,1,1,0,2,0,0,0,3,0,1,1,0,4,2,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0
math,org.apache.commons.math3.optim.linear.LinearConstraintSet,1.0,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/linear/LinearConstraintSet.java,class,2,4,1,0,3,0,3,3,0,1,0,0,1,57,math,23,54,98.10749561002054,244.2723456270787,0.0,0.0,0.0,0.08142411520902622,0.08,0.0,10.0,0.08,1.0,1.0,math,0,0,0,0,0,0,0,0,1,org.apache.commons.math3.optim.linear.LinearConstraintSet,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,5,0,0,0,0,0,1,0,1,1,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
math,org.apache.commons.math3.optim.linear.SolutionCallback,0.5,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/linear/SolutionCallback.java,class,3,5,1,0,2,0,3,2,0,1,0,0,0,57,math,19,43,71.48686830125578,182.66088307807416,2.3529411764705883,429.79031312488036,23.87723961804891,0.06088696102602473,0.08,0.0,10.0,0.08,1.0,1.0,math,0,0,1,0,0,1,0,0,1,org.apache.commons.math3.optim.linear.SolutionCallback,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,2,0,0,0,0,0,0,2,1,1,0,3,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
math,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer,0.0606060606060606,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/nonlinear/scalar/gradient/NonLinearConjugateGradientOptimizer.java,class,15,32,5,0,19,34,12,9,0,4,0,0,0,379,math,101,460,616.5356987759162,3062.777282065825,26.18181818181818,80189.07793045072,4454.948773913929,1.0209257606886086,0.17,0.0,7.0,0.17,1.0,1.0,math,0,0,0,0,0,2,0,0,11,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer,0,0,3,0,16,1,1,0,21,0,0,26,0,8,3,11,0,1,0,0,0,10,2,1,8,2,15,5,0,3,0,0,1,0,5,3,1,0,0,0,2,0,1
math,org.apache.commons.math3.optim.univariate.SearchInterval,1.0,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/univariate/SearchInterval.java,class,5,9,1,0,0,4,5,5,0,3,0,0,0,89,math,29,76,117.75898006442377,369.2065556296955,9.136363636363637,3373.205349162218,187.40029717567882,0.12306885187656515,0.11,3.0,10.0,0.12,0.77,1.0,math,0,0,0,0,0,0,0,0,1,org.apache.commons.math3.optim.univariate.SearchInterval,0,0,0,0,9,0,0,0,3,0,0,2,0,5,1,3,0,0,0,0,0,2,0,1,3,0,6,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
math,org.apache.commons.math3.optimization.LeastSquaresConverter,0.11111111111111112,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/LeastSquaresConverter.java,class,6,18,1,0,5,0,4,4,0,4,0,0,0,168,math,39,191,179.65148445440326,1009.5118238026897,14.8125,14953.393890077336,830.7441050042966,0.3365039412675632,0.35,5.0,9.0,0.0,0.64,1.0,math,0,0,0,0,0,0,0,0,6,org.apache.commons.math3.optimization.LeastSquaresConverter,0,0,0,3,5,2,0,0,11,0,0,13,0,7,2,4,0,0,1,0,0,3,0,1,4,0,5,1,0,0,0,0,0,0,6,3,0,0,0,0,0,0,2
math,org.apache.commons.math3.optimization.PointValuePair,1.0,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/PointValuePair.java,class,4,10,2,0,3,15,7,5,0,4,0,2,0,113,math,33,81,155.58008562199316,408.59592366803474,2.3870967741935485,975.3580113365992,54.18655618536662,0.13619864122267825,0.35,5.0,9.0,0.0,0.64,1.0,math,0,0,1,0,0,0,0,0,4,org.apache.commons.math3.optimization.PointValuePair,0,0,0,0,4,0,1,0,9,0,0,4,0,1,2,2,0,0,0,2,0,2,3,1,7,0,6,4,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
math,org.apache.commons.math3.optimization.PointVectorValuePair,1.0,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/PointVectorValuePair.java,class,4,15,2,0,4,30,9,7,0,4,0,2,0,136,math,35,101,168.46500593882897,518.0575847114417,2.7575757575757582,1428.5830366285209,79.36572425714004,0.17268586157048052,0.35,5.0,9.0,0.0,0.64,1.0,math,0,0,1,0,0,0,0,0,4,org.apache.commons.math3.optimization.PointVectorValuePair,0,0,0,0,0,0,1,0,10,0,0,4,0,1,2,2,0,0,0,2,0,2,6,1,7,0,8,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
math,org.apache.commons.math3.optimization.SimpleValueChecker,0.5999999999999999,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/SimpleValueChecker.java,class,4,8,2,0,5,0,4,4,0,2,0,1,4,127,math,43,102,203.5249055930738,553.4790049796139,9.6,5313.398447804294,295.1888026557941,0.1844930016598713,0.35,5.0,9.0,0.0,0.64,1.0,math,0,0,1,0,0,0,0,0,1,org.apache.commons.math3.optimization.SimpleValueChecker,0,0,1,0,8,0,1,0,11,0,0,4,0,9,0,2,0,4,1,0,0,1,0,1,2,0,5,5,0,1,0,0,0,0,7,1,0,0,1,0,0,0,0
math,org.apache.commons.math3.optimization.SimpleVectorValueChecker,0.5,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/SimpleVectorValueChecker.java,class,5,11,2,0,5,0,4,4,0,2,0,1,4,136,math,50,121,246.09640474436813,682.9065989627418,12.25,8365.605837293586,464.75587984964363,0.2276355329875805,0.35,5.0,9.0,0.0,0.64,1.0,math,0,0,1,0,0,0,0,0,1,org.apache.commons.math3.optimization.SimpleVectorValueChecker,0,0,1,0,8,0,1,0,13,0,0,6,0,10,0,2,0,4,1,0,0,1,0,1,2,0,5,6,0,1,0,0,0,0,7,1,0,0,1,0,0,0,0
math,org.apache.commons.math3.optimization.Weight,0.5,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/Weight.java,class,5,5,1,0,3,0,3,3,0,1,0,0,0,61,math,20,55,77.05865002596161,237.7060452188049,2.888888888888889,686.7063528543254,38.150352936351396,0.07923534840626832,0.35,5.0,9.0,0.0,0.64,1.0,math,0,0,0,0,0,0,0,0,1,org.apache.commons.math3.optimization.Weight,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,3,0,0,0,0,0,2,0,1,1,0,4,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
math,org.apache.commons.math3.optimization.direct.BOBYQAOptimizer,0.049679487179487176,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,class,15,487,6,0,35,7,14,2,3,39,3,17,99,2273,math,355,6973,2904.714461284248,59072.99126995573,137.13649851632047,8101063.179646896,450059.06553593866,19.690997089985245,0.19,1.0,11.0,0.11,0.92,1.0,math,0,0,1,0,0,20,0,0,2,org.apache.commons.math3.optimization.direct.BOBYQAOptimizer,0,0,0,2,227,33,2,0,201,0,0,170,0,194,1,12,0,66,0,1,0,64,0,1,47,1,6,8,1,21,0,0,2,0,11,13,0,0,0,0,5,0,3
math,org.apache.commons.math3.optimization.direct.CMAESOptimizer,0.06944444444444442,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java,class,27,219,3,0,83,1397,58,21,22,57,6,6,106,1352,math,331,2980,2657.837231513368,24944.64847228551,76.03225806451613,1896597.9499734496,105366.55277630275,8.31488282409517,0.19,1.0,11.0,0.11,0.92,1.0,math,0,0,16,9,0,5,1,0,5,org.apache.commons.math3.optimization.direct.CMAESOptimizer,0,0,6,0,60,7,1,0,89,0,0,93,0,68,4,23,3,37,0,1,0,68,6,1,87,2,30,44,0,31,0,0,0,0,7,6,2,0,1,1,9,0,0
math,org.apache.commons.math3.optimization.direct.MultiDirectionalSimplex,0.375,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/direct/MultiDirectionalSimplex.java,class,4,16,2,0,10,19,10,9,0,4,0,2,0,196,math,64,222,352.1262152617935,1332.0,10.157894736842103,13530.315789473683,751.6842105263157,0.444,0.19,1.0,11.0,0.11,0.92,1.0,math,0,0,0,0,0,0,0,0,2,org.apache.commons.math3.optimization.direct.MultiDirectionalSimplex,0,0,10,0,15,0,1,0,25,0,0,14,0,5,1,3,0,5,0,0,0,3,0,1,5,0,10,1,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0
math,org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapter,0.7777777777777778,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/direct/MultivariateFunctionMappingAdapter.java,class,14,32,1,0,9,99,18,16,0,6,0,0,9,253,math,55,301,285.06567602884894,1740.189273770923,22.63829787234043,39394.92313387792,2188.6068407709954,0.5800630912569742,0.19,1.0,11.0,0.11,0.92,1.0,math,0,0,0,0,0,0,0,0,9,org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapter,0,0,0,1,26,3,0,0,11,0,0,20,0,7,5,8,0,0,1,0,0,11,0,1,11,0,17,11,0,4,0,0,0,0,7,2,0,0,0,0,0,0,0
math,org.apache.commons.math3.optimization.direct.MultivariateFunctionPenaltyAdapter,0.95,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/direct/MultivariateFunctionPenaltyAdapter.java,class,6,17,1,0,4,0,2,2,0,5,0,0,4,172,math,45,199,209.48455594748285,1092.8787661696053,30.18181818181818,32985.068215300824,1832.5037897389345,0.3642929220565351,0.19,1.0,11.0,0.11,0.92,1.0,math,0,0,0,0,0,0,0,0,1,org.apache.commons.math3.optimization.direct.MultivariateFunctionPenaltyAdapter,0,0,0,1,5,2,0,0,10,0,0,16,0,13,1,5,0,0,0,0,0,3,0,1,5,0,3,3,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0
math,org.apache.commons.math3.optimization.direct.NelderMeadSimplex,0.25,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/direct/NelderMeadSimplex.java,class,4,30,2,0,9,10,9,9,0,8,0,4,0,260,math,76,454,429.5076556518598,2836.559091103389,27.76923076923077,78769.06399140946,4376.059110633859,0.9455196970344628,0.19,1.0,11.0,0.11,0.92,1.0,math,0,0,0,0,0,0,0,0,2,org.apache.commons.math3.optimization.direct.NelderMeadSimplex,0,0,10,0,27,4,1,0,43,0,0,27,0,10,1,3,0,5,0,0,0,10,0,1,8,0,10,0,0,4,0,0,0,0,3,0,0,0,0,0,1,0,0
math,org.apache.commons.math3.optimization.direct.PowellOptimizer,0.1875,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/direct/PowellOptimizer.java,class,17,33,4,0,19,30,8,5,0,7,0,3,6,320,math,118,607,750.1486995954799,4177.764330962638,32.778846153846146,136942.29427165035,7607.9052373139075,1.3925881103208797,0.19,1.0,11.0,0.11,0.92,1.0,math,0,0,1,0,0,0,0,0,3,org.apache.commons.math3.optimization.direct.PowellOptimizer,0,0,6,0,24,1,2,0,32,0,0,16,0,17,1,14,0,6,0,0,0,19,0,1,9,1,7,5,0,3,0,0,0,0,6,2,0,0,0,0,0,0,1
math,org.apache.commons.math3.optimization.direct.SimplexOptimizer,0.22222222222222227,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/direct/SimplexOptimizer.java,class,12,21,2,0,15,24,7,4,0,1,0,0,2,216,math,76,229,444.55958619047465,1430.7754005785812,8.914285714285715,12754.340713729067,708.5744840960592,0.4769251335261937,0.19,1.0,11.0,0.11,0.92,1.0,math,0,0,2,0,0,0,0,0,2,org.apache.commons.math3.optimization.direct.SimplexOptimizer,0,0,1,1,4,0,1,0,7,0,0,7,0,5,2,9,1,2,0,0,0,3,0,1,2,2,7,4,0,0,0,0,0,0,4,1,0,0,0,1,2,0,1
math,org.apache.commons.math3.optimization.univariate.BracketFinder,0.10869565217391304,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/univariate/BracketFinder.java,class,7,40,1,0,9,34,12,11,0,10,0,2,1,262,math,84,450,492.718830005416,2876.5428402504413,22.5,64722.21390563494,3595.6785503130523,0.958847613416814,0.33,1.0,9.0,0.23,0.9,1.0,math,0,0,1,0,0,0,1,0,1,org.apache.commons.math3.optimization.univariate.BracketFinder,0,0,1,0,32,4,0,0,5,0,0,5,0,12,0,7,0,3,0,0,0,5,0,1,11,0,12,9,0,2,0,0,0,0,3,3,0,0,0,1,1,0,1
math,org.apache.commons.math3.optimization.univariate.BrentOptimizer,0.054054054054054064,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/univariate/BrentOptimizer.java,class,7,57,2,0,13,4,4,2,0,4,0,2,11,291,math,89,569,518.1029079906701,3684.6923222198798,38.310810810810814,141163.55045261295,7842.4194695896085,1.2282307740732934,0.33,1.0,9.0,0.23,0.9,1.0,math,0,0,3,0,0,0,0,0,2,org.apache.commons.math3.optimization.univariate.BrentOptimizer,0,0,0,0,27,15,1,0,13,0,0,5,0,30,1,6,0,1,0,0,0,4,1,1,5,1,3,6,0,2,0,0,0,0,4,2,0,0,0,0,0,0,1
math,org.apache.commons.math3.optimization.univariate.SimpleUnivariateValueChecker,0.6,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/univariate/SimpleUnivariateValueChecker.java,class,4,8,2,0,5,0,4,4,0,2,0,1,4,130,math,44,109,210.11730005192317,595.0780464314654,10.111111111111107,6016.900247251483,334.2722359584157,0.19835934881048847,0.33,1.0,9.0,0.23,0.9,1.0,math,0,0,1,0,0,0,0,0,1,org.apache.commons.math3.optimization.univariate.SimpleUnivariateValueChecker,0,0,1,0,8,0,1,0,11,0,0,4,0,9,0,3,0,4,1,0,0,1,0,1,2,0,5,5,0,1,0,0,0,0,7,1,0,0,1,0,0,0,0
math,org.apache.commons.math3.primes.Primes,0.8461538461538459,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/primes/Primes.java,class,2,28,1,0,3,6,4,3,3,0,0,0,5,115,math,37,112,169.0898606263201,583.4587769504424,9.193548387096774,5364.056497770196,298.0031387650109,0.1944862589834808,0.0,0.0,6.0,0.0,1.0,1.0,math,0,0,1,0,0,0,0,0,1,org.apache.commons.math3.primes.Primes,0,0,0,1,0,1,0,0,1,1,0,3,0,18,0,3,0,2,0,0,0,2,0,1,1,0,4,11,0,3,0,0,0,0,4,2,0,0,1,0,0,0,1
math,org.apache.commons.math3.random.HaltonSequenceGenerator,1.0,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/random/HaltonSequenceGenerator.java,class,5,14,1,0,4,0,6,5,0,6,0,2,0,163,math,109,267,680.2621164050653,1807.1052147154392,14.5625,26315.969689293583,1461.9983160718655,0.6023684049051464,0.22,16.0,12.0,0.35,0.43,1.0,math,0,0,0,0,0,1,0,0,1,org.apache.commons.math3.random.HaltonSequenceGenerator,0,0,0,1,1,0,0,0,12,0,0,13,0,7,1,5,0,14,0,0,0,7,7,1,6,1,6,4,0,2,0,0,0,0,5,2,3,0,0,0,0,0,1
math,org.apache.commons.math3.random.RandomAdaptor,1.0,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/random/RandomAdaptor.java,class,4,20,2,0,11,0,14,13,1,2,0,1,0,178,math,31,95,142.8814488586996,470.6486494867532,3.0689655172413794,1444.4044760110705,80.24469311172612,0.15688288316225107,0.22,16.0,12.0,0.35,0.43,1.0,math,0,0,1,0,3,0,0,0,1,org.apache.commons.math3.random.RandomAdaptor,0,0,0,0,2,0,1,0,2,0,1,2,0,4,1,1,0,2,0,2,0,1,0,1,3,0,14,8,0,2,0,0,0,0,16,0,0,0,0,0,4,0,0
math,org.apache.commons.math3.random.RandomGeneratorFactory,1.0,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/random/RandomGeneratorFactory.java,class,5,17,1,0,10,91,3,2,2,0,0,0,1,105,math,36,88,168.0,454.9534001269235,5.125,2331.636175650483,129.5353430916935,0.15165113337564118,0.22,16.0,12.0,0.35,0.43,1.0,math,0,0,1,0,0,0,0,0,1,org.apache.commons.math3.random.RandomGeneratorFactory,0,0,0,0,2,0,0,0,1,0,1,4,0,1,0,2,0,2,0,4,0,2,0,1,1,0,14,9,0,3,0,0,0,0,3,1,0,0,0,0,4,0,0
math,org.apache.commons.math3.random.SobolSequenceGenerator,0.8333333333333334,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/random/SobolSequenceGenerator.java,class,8,40,1,0,13,0,7,5,0,9,0,5,6,289,math,107,517,646.9746460365867,3485.338431969393,45.63218390804597,159043.60430940788,8835.755794967106,1.161779477323131,0.22,16.0,12.0,0.35,0.43,1.0,math,0,0,0,0,0,0,5,0,1,org.apache.commons.math3.random.SobolSequenceGenerator,0,0,0,0,1,1,0,0,23,2,0,17,0,17,1,14,0,21,0,4,0,18,0,1,11,0,6,6,0,5,0,0,0,0,3,8,4,0,0,4,1,0,3
math,org.apache.commons.math3.random.StableRandomGenerator,0.04166666666666667,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/random/StableRandomGenerator.java,class,4,20,1,0,8,0,2,2,0,4,0,0,0,121,math,60,292,307.38681888742906,1724.8120539176873,32.26086956521739,55643.93669595322,3091.3298164418457,0.5749373513058958,0.22,16.0,12.0,0.35,0.43,1.0,math,0,0,0,0,0,2,0,0,2,org.apache.commons.math3.random.StableRandomGenerator,0,0,0,0,13,4,0,0,6,0,0,2,0,11,1,4,0,0,0,0,0,4,1,1,4,0,3,2,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0
math,org.apache.commons.math3.random.UncorrelatedRandomVectorGenerator,1.0,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/random/UncorrelatedRandomVectorGenerator.java,class,4,6,1,0,3,0,3,3,0,3,0,0,1,77,math,31,89,131.60617974869504,440.923471624432,9.0,3968.3112446198875,220.461735812216,0.14697449054147732,0.22,16.0,12.0,0.35,0.43,1.0,math,0,0,0,0,0,0,0,0,1,org.apache.commons.math3.random.UncorrelatedRandomVectorGenerator,0,0,0,0,1,0,0,0,3,0,0,7,0,1,1,2,0,0,0,0,0,4,1,1,3,0,4,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
math,org.apache.commons.math3.random.UnitSphereRandomVectorGenerator,1.0,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/random/UnitSphereRandomVectorGenerator.java,class,4,5,1,0,2,0,3,3,0,2,0,0,0,70,math,30,78,123.69340944371453,382.7374664574645,7.956521739130434,3045.2589722485213,169.18105401380672,0.1275791554858215,0.22,16.0,12.0,0.35,0.43,1.0,math,0,0,0,0,0,0,0,0,1,org.apache.commons.math3.random.UnitSphereRandomVectorGenerator,0,0,1,0,3,0,0,0,6,0,0,8,0,0,1,1,0,3,0,0,0,2,0,1,2,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
math,org.apache.commons.math3.random.ValueServer,0.44,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/random/ValueServer.java,class,6,47,1,0,26,183,26,21,0,13,6,6,1,413,math,107,357,684.0371034318757,2406.7037141452092,9.3,22382.34454155045,1243.4635856416915,0.8022345713817364,0.22,16.0,12.0,0.35,0.43,1.0,math,0,0,0,0,0,6,1,0,2,org.apache.commons.math3.random.ValueServer,0,0,1,0,10,0,0,0,7,0,0,13,0,36,0,10,0,8,0,0,0,12,0,1,13,0,28,18,0,6,0,0,1,0,10,3,13,0,0,1,11,0,0
math,org.apache.commons.math3.special.BesselJ,0.9772727272727272,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/special/BesselJ.java,class,7,109,1,0,11,5,7,7,2,14,0,11,4,605,math,165,1465,1133.4104847169076,10791.66204387012,59.938775510204074,646839.0086295211,35935.500479417846,3.59722068129004,0.0,1.0,5.0,0.17,0.83,1.0,math,0,0,3,0,0,0,0,0,4,org.apache.commons.math3.special.BesselJ,0,0,0,2,46,10,0,0,26,0,0,31,0,48,1,6,0,15,0,0,0,7,0,1,14,0,9,10,0,14,0,0,0,0,5,2,2,0,0,0,0,0,3
math,org.apache.commons.math3.special.Beta,0.6136363636363636,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/special/Beta.java,class,6,69,1,0,17,74,11,6,10,3,0,3,38,479,math,116,945,725.7931736891371,6480.792040395555,55.19191919191918,357687.35059314454,19871.51947739692,2.160264013465185,0.0,1.0,5.0,0.17,0.83,1.0,math,0,0,0,0,0,0,0,0,2,org.apache.commons.math3.special.Beta,0,0,0,0,77,15,0,0,35,0,0,11,0,34,0,4,0,4,0,0,0,10,0,1,11,2,8,25,0,13,0,0,0,0,11,8,3,0,0,0,0,0,3
math,org.apache.commons.math3.special.Erf,0.9785714285714284,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/special/Erf.java,class,0,25,1,0,10,15,6,5,5,1,0,1,13,227,math,111,604,709.1167098940732,4103.8271832754635,14.15686274509804,58097.318163233045,3227.6287868462805,1.3679423944251548,0.0,1.0,5.0,0.17,0.83,1.0,math,0,0,0,0,0,0,0,0,2,org.apache.commons.math3.special.Erf,0,0,0,0,13,3,0,0,3,0,0,2,0,7,0,1,0,0,0,0,0,0,0,1,2,0,6,8,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0
math,org.apache.commons.math3.special.Gamma,0.9777777777777776,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/special/Gamma.java,class,8,74,1,0,19,85,12,11,11,44,2,44,22,625,math,202,1242,1462.7924384967735,9511.498661577729,35.156756756756764,334393.4448373057,18577.413602072545,3.1704995538592433,0.0,1.0,5.0,0.17,0.83,1.0,math,0,0,0,0,0,0,0,0,2,org.apache.commons.math3.special.Gamma,0,0,0,0,102,18,0,0,52,0,0,16,0,36,0,5,0,3,0,0,0,6,0,1,43,2,15,21,0,55,0,0,0,0,8,5,1,0,0,0,0,0,3
math,org.apache.commons.math3.stat.Frequency,0.767857142857143,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/stat/Frequency.java,class,5,89,1,0,52,521,38,38,0,3,0,2,22,625,math,134,688,888.569505191326,4861.469363034948,30.73770491803279,149430.41074902506,8301.689486056946,1.6204897876783158,0.0,2.0,11.0,0.15,0.85,1.0,math,0,0,1,0,1,3,3,2,2,org.apache.commons.math3.stat.Frequency,0,0,1,1,8,3,1,0,8,0,0,15,0,45,2,14,4,6,0,23,0,6,2,1,4,0,39,39,1,3,0,1,0,0,13,4,10,0,0,3,11,0,4
math,org.apache.commons.math3.stat.StatUtils,0.93,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/stat/StatUtils.java,class,24,58,1,0,22,531,34,32,33,10,0,10,7,831,math,116,689,739.8652806953273,4725.148905642896,35.653846153846146,168469.73213580638,9359.429563100357,1.5750496352142989,0.0,2.0,11.0,0.15,0.85,1.0,math,0,0,0,0,0,0,0,0,1,org.apache.commons.math3.stat.StatUtils,0,0,0,3,44,0,0,0,51,0,0,34,0,124,0,20,0,33,0,0,0,26,36,1,12,0,33,33,0,44,0,0,0,0,5,8,30,0,0,0,0,0,0
math,org.apache.commons.math3.stat.clustering.EuclideanDoublePoint,1.0,/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/stat/clustering/EuclideanDoublePoint.java,class,3,12,1,0,6,0,7,7,0,2,0,1,3,87,math,44,113,214.93102051518318,616.9157729060146,7.973684210526316,4919.091557645327,273.28286431362926,0.20563859096867151,0.11,0.0,7.0,0.11,1.0,1.0,math,0,0,1,0,0,0,0,0,1,org.apache.commons.math3.stat.clustering.EuclideanDoublePoint,0,0,0,0,2,0,0,0,3,0,0,6,0,1,1,4,1,1,0,1,0,2,0,1,2,0,8,7,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
