project,class,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs
math,org.apache.commons.math3.analysis.function.Subtract,12,20,38.053747805010275,71.69925001442313,0.0,0.0,0.0,0.02389975000480771
math,org.apache.commons.math3.analysis.function.Sinh,20,50,NaN,216.09640474436813,0.0,0.0,0.0,0.07203213491478938
math,org.apache.commons.math3.analysis.function.Max,14,27,NaN,102.7985828955553,0.0,0.0,0.0,0.03426619429851843
math,org.apache.commons.math3.analysis.function.Acosh,22,64,NaN,285.403623592787,0.0,0.0,0.0,0.09513454119759568
math,org.apache.commons.math3.analysis.function.Min,14,27,NaN,102.7985828955553,0.0,0.0,0.0,0.03426619429851843
math,org.apache.commons.math3.analysis.function.Expm1,22,64,NaN,285.403623592787,0.0,0.0,0.0,0.09513454119759568
math,org.apache.commons.math3.analysis.function.Abs,13,25,NaN,92.5109929535273,0.0,0.0,0.0,0.030836997651175767
math,org.apache.commons.math3.analysis.function.Divide,12,20,38.053747805010275,71.69925001442313,0.0,0.0,0.0,0.02389975000480771
math,org.apache.commons.math3.analysis.function.Log,22,64,NaN,285.403623592787,0.0,0.0,0.0,0.09513454119759568
math,org.apache.commons.math3.analysis.function.Ulp,13,25,NaN,92.5109929535273,0.0,0.0,0.0,0.030836997651175767
math,org.apache.commons.math3.analysis.function.Log10,22,64,NaN,285.403623592787,0.0,0.0,0.0,0.09513454119759568
math,org.apache.commons.math3.analysis.function.Power,24,72,104.0419249893113,330.1173000519233,0.0,0.0,0.0,0.11003910001730775
math,org.apache.commons.math3.analysis.function.Minus,20,45,80.71062275542812,194.4867642699313,0.0,0.0,0.0,0.06482892142331044
math,org.apache.commons.math3.analysis.function.Atan2,14,27,NaN,102.7985828955553,0.0,0.0,0.0,0.03426619429851843
