file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/stat/descriptive/rank/Percentile.java,org.apache.commons.math3.stat.descriptive.rank.Percentile,class,14,104,2,1,38,744,45,21,4,9,0,3,31,1003
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizer,class,15,487,7,0,33,7,14,2,3,39,3,17,26,2269
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/interpolation/LinearInterpolator.java,org.apache.commons.math3.analysis.interpolation.LinearInterpolator,class,8,7,1,0,1,0,1,1,0,0,0,0,1,71
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/DifferentiableUnivariateFunction.java,org.apache.commons.math3.analysis.DifferentiableUnivariateFunction,interface,1,1,1,0,0,0,1,0,0,0,0,0,0,32
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/ode/sampling/FixedStepHandler.java,org.apache.commons.math3.ode.sampling.FixedStepHandler,interface,1,2,1,0,0,1,2,0,0,0,0,0,0,63
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/exception/InsufficientDataException.java,org.apache.commons.math3.exception.InsufficientDataException,class,2,2,6,0,0,1,2,2,0,1,0,1,0,44
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/univariate/SimpleUnivariateValueChecker.java,org.apache.commons.math3.optimization.univariate.SimpleUnivariateValueChecker,class,4,8,2,0,5,0,4,4,0,2,0,1,4,130
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/geometry/spherical/oned/Sphere1D.java,org.apache.commons.math3.geometry.spherical.oned.Sphere1D,class,4,6,2,0,0,13,6,4,1,3,0,3,0,90
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/distribution/AbstractMultivariateRealDistribution.java,org.apache.commons.math3.distribution.AbstractMultivariateRealDistribution,class,5,8,1,1,2,2,5,4,0,2,0,0,0,63
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/genetics/AbstractListChromosome.java,org.apache.commons.math3.genetics.AbstractListChromosome,class,3,9,2,2,7,16,8,6,0,1,0,0,3,94
