,0,1,2,3,4,5,6,7,8,9
package,2.786432055716652e-06,0.0,0.0,0.007518463819333552,0.0,0.0,0.0019883925746560977,4.40689504385981e-07,0.0018186898626526653,0.001517368309953082
private,0.00836142676519552,0.014701439361717493,0.028543451699645596,0.031132880729299282,0.01567016863928501,0.01870777304850649,0.016849710985901226,0.012178774321930815,0.02569139769645557,0.014201581756235992
protected,0.005669826085663526,0.0016963801126779672,0.0008774081123915444,0.0031075049333749664,0.0020879753108135547,0.0038767293408395295,0.006480180994418617,0.0021442052758091704,0.003798568955278459,0.0028394445754456035
public,0.012090752240718986,0.03173259842938553,0.011655612073919186,0.023711222599839127,0.020516718563400083,0.02310240659226574,0.022148928026057585,0.013674278688067528,0.04099289571646867,0.02531549077850314
return,0.03150800927509187,0.026970593762402316,0.020713475623098096,0.01742478028703588,0.008054555244550975,0.02387541548729014,0.033079478618867376,0.015154983903668831,0.010869462016139305,0.014480234553291546
short,0.00016793390299840226,0.002525321077219546,0.00021800810548365486,2.307713512458719e-06,2.5457971630332547e-06,0.0,1.2450627484050105e-05,0.00011924450575404673,0.0,0.0
static,0.00806238623004496,0.012141185126331501,0.007719488016908657,0.014818173802190027,0.007639410603738902,0.012441249356284564,0.010189845833491338,0.012324556310843001,0.010224168445771304,0.009924705123839337
strictfp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
super,0.0,0.0,0.0,0.0,3.161755217863156e-07,0.0,0.0,5.065428324995276e-07,0.0,0.0
switch,0.0001541052908584371,0.002510732288055012,0.0002479857057609465,0.0015446314159928882,0.0003460165036205489,0.004465671221313574,8.971830830721195e-05,0.0004872879845152251,1.312737938771964e-05,1.937151870498165e-05
synchronized,2.5527367709153325e-06,0.0016558716629134084,0.0002895269285826081,0.0015230453293805922,0.0002195781382306478,0.00017600431037242273,0.0011332618795273513,0.0012739821621073496,0.0010254828093851642,0.00033255688137671317
this,0.010631381934646779,0.021205979778622024,0.014431336873923036,0.0223238473591256,0.013312333505396026,0.016437776229799937,0.0059657535805581205,0.01305644745454471,0.012796520893964344,0.0024355401798907667
throw,0.01018662358243882,0.012891279924640661,0.013589648896501005,0.005283135526170408,0.008984252172870914,0.0059371501319238264,0.004686543275357362,0.009978711608960552,0.01694272316072136,0.008608675075718521
throws,0.007910336278533693,0.004320258738047538,0.010738179604845577,0.0036047122744452863,0.008940992038856673,0.015582276606673976,0.0013275971348195032,0.006308213247603278,0.015650676561397906,0.013655372372943172
transient,3.6437793113461947e-05,0.0,3.26710354521421e-08,0.0025027077194098553,0.001596195762154743,7.82926371942204e-05,0.00015678042726190354,0.006037059380072833,9.724252337076703e-08,2.3571546843832906e-05
true,0.009127489000124035,0.003722208508513062,0.008163887834690022,0.002635163781635877,0.0005027975249136061,0.004972895863208533,0.0009462392935633969,0.0117884781591065,0.005857475812421799,0.007412093449576838
try,0.005028012294492004,0.008382542278664253,0.02587112608758178,0.017997321869577667,0.002477489956754547,0.005962846696929994,0.004988323019353426,0.0030353709319591656,0.012733983732508189,0.003781851496246441
void,0.005058338062520424,0.02044474504416159,0.005868618378451573,0.017721491355190796,0.007087108725917718,0.013461156036124699,0.013774199525671247,0.011597433861370717,0.010999204653841863,0.007135123924119437
volatile,2.9075003756597636e-07,0.0,0.00041157072565726257,0.0,0.0,0.0,2.896447415146358e-07,0.00813422190064806,1.827109926468977e-05,0.0004751913954128809
while,0.014331029549719473,0.003194899684577283,0.0010282396619436082,0.0032714883330906904,0.0041691616026845665,0.0026028079116815835,0.018316171894090055,0.0012272796899648044,0.003539020126796986,0.003610168893573311
